order_id,order_date,customer_id,product,region,sales_channel,quantity,unit_price,discount_pct,sales_amount,cost_amount,profit,profit_margin_pct,year,month,month_name,quarter
100214,2024-05-05,4308,Smartwatch,South,Store,2,169.72,9.39,307.57,259.78,47.79,15.54,2024.0,5.0,May,2.0
100215,2024-05-09,2584,Headphones,South,Online,7,90.53,19.02,513.18,308.63,204.55,39.86,2024.0,5.0,May,2.0
100216,2024-02-22,2974,Monitor,North,Marketplace,3,261.88,3.5,758.14,642.03,116.11,15.32,2024.0,2.0,February,1.0
100217,2024-06-20,3105,Tablet,West,Marketplace,6,352.59,21.43,1662.18,1180.43,481.75,28.98,2024.0,6.0,June,2.0
100218,2024-08-05,2301,Monitor,West,Online,7,247.36,8.28,1588.15,1236.85,351.3,22.12,2024.0,8.0,August,3.0
100219,2024-06-08,3898,Tablet,East,Online,4,359.73,18.1,1178.48,948.56,229.92,19.51,2024.0,6.0,June,2.0
100220,2024-07-16,2123,Smartwatch,South,Online,5,175.17,22.09,682.37,424.7,257.67,37.76,2024.0,7.0,July,3.0
100221,2024-09-03,1916,Monitor,East,Online,3,249.45,22.19,582.29,345.08,237.21,40.74,2024.0,9.0,September,3.0
100222,2024-11-19,4599,Smartphone,South,Online,4,475.98,11.31,1688.59,1040.14,648.45,38.4,2024.0,11.0,November,4.0
100223,2024-07-21,3373,Laptop,North,Store,2,818.75,6.42,1532.37,1035.12,497.25,32.45,2024.0,7.0,July,3.0
100224,2024-07-02,1461,Laptop,South,Marketplace,4,958.68,15.14,3254.14,2758.85,495.29,15.22,2024.0,7.0,July,3.0
100225,2024-05-02,3227,Headphones,West,Online,4,96.21,4.6,367.14,217.34,149.8,40.8,2024.0,5.0,May,2.0
100226,2024-09-11,1844,Monitor,North,Online,7,234.67,19.76,1318.09,1103.89,214.2,16.25,2024.0,9.0,September,3.0
100227,2024-10-20,1574,Monitor,Unknown,Online,2,250.07,17.78,411.22,303.12,108.1,26.29,2024.0,10.0,October,4.0
100228,2024-10-06,1119,Keyboard,North,Marketplace,5,62.48,19.89,250.26,152.32,97.94,39.14,2024.0,10.0,October,4.0
100229,2024-11-20,4541,Tablet,North,Online,6,355.83,10.83,1903.76,1185.59,718.17,37.72,2024.0,11.0,November,4.0
100230,2024-04-07,3597,Mouse,East,Online,1,32.01,13.94,27.55,21.3,6.25,22.69,2024.0,4.0,April,2.0
100231,2024-07-16,1646,Smartphone,South,Online,5,564.8,2.57,2751.42,2064.61,686.81,24.96,2024.0,7.0,July,3.0
100232,2024-08-27,2479,Smartphone,West,Store,1,536.35,17.19,444.15,278.43,165.72,37.31,2024.0,8.0,August,3.0
100233,2024-05-23,3074,Smartwatch,South,Online,1,194.34,12.17,170.69,142.22,28.47,16.68,2024.0,5.0,May,2.0
100234,2024-04-06,2514,Headphones,North,Marketplace,1,95.72,12.73,83.53,51.56,31.97,38.27,2024.0,4.0,April,2.0
100235,2024-07-19,3032,Laptop,East,Online,3,905.95,21.17,2142.48,1549.43,593.05,27.68,2024.0,7.0,July,3.0
100236,2024-05-03,2032,Smartwatch,West,Online,5,187.97,19.31,758.36,552.04,206.32,27.21,2024.0,5.0,May,2.0
100237,2024-07-05,1969,Monitor,North,Online,4,275.72,13.38,955.31,786.94,168.37,17.62,2024.0,7.0,July,3.0
100238,2024-11-21,3011,Mouse,South,Marketplace,7,24.65,8.88,157.23,92.17,65.06,41.38,2024.0,11.0,November,4.0
100239,2024-12-14,2540,Headphones,West,Online,3,89.94,11.16,239.71,148.19,91.52,38.18,2024.0,12.0,December,4.0
100240,2024-09-15,3581,Tablet,North,Marketplace,7,265.77,8.77,1697.23,1065.52,631.71,37.22,2024.0,9.0,September,3.0
100241,2024-05-27,4999,Smartphone,West,Online,2,471.73,3.79,907.7,542.45,365.25,40.24,2024.0,5.0,May,2.0
100242,2024-09-08,3197,Smartphone,North,Online,2,455.37,16.14,763.75,577.99,185.76,24.32,2024.0,9.0,September,3.0
100243,2024-12-11,2512,Smartphone,North,Marketplace,1,622.17,17.29,514.6,331.56,183.04,35.57,2024.0,12.0,December,4.0
100244,2024-05-26,2049,Monitor,East,Online,3,231.86,24.28,526.69,390.52,136.17,25.85,2024.0,5.0,May,2.0
100245,2024-05-27,1655,Monitor,North,Online,6,238.6,11.39,1268.54,1013.7,254.84,20.09,2024.0,5.0,May,2.0
100246,2024-12-17,4829,Monitor,East,Online,7,233.66,24.93,1227.86,852.58,375.28,30.56,2024.0,12.0,December,4.0
100247,2024-07-17,2955,Keyboard,South,Online,6,45.45,4.68,259.94,206.72,53.22,20.47,2024.0,7.0,July,3.0
100248,2024-11-03,3993,Laptop,North,Online,3,775.82,16.42,1945.29,1552.04,393.25,20.22,2024.0,11.0,November,4.0
100249,2024-05-07,1555,Tablet,West,Online,2,363.29,24.87,545.88,356.88,189.0,34.62,2024.0,5.0,May,2.0
100250,2024-02-08,1425,Smartphone,East,Online,4,469.32,16.01,1576.73,921.47,655.26,41.56,2024.0,2.0,February,1.0
100251,2024-12-03,1293,Smartphone,East,Online,5,606.1,11.31,2687.75,1636.63,1051.12,39.11,2024.0,12.0,December,4.0
100252,2024-12-25,2209,Smartwatch,South,Store,5,220.75,12.88,961.59,779.44,182.15,18.94,2024.0,12.0,December,4.0
100253,2024-05-08,3602,Keyboard,North,Online,1,46.7,21.14,36.83,25.54,11.29,30.65,2024.0,5.0,May,2.0
100255,2024-05-30,3652,Tablet,West,Online,1,380.3,11.35,337.14,247.23,89.91,26.67,2024.0,5.0,May,2.0
100256,2024-10-24,1317,Smartphone,North,Store,1,490.98,19.31,396.17,251.68,144.49,36.47,2024.0,10.0,October,4.0
100257,2024-04-08,1398,Monitor,South,Store,2,233.73,23.34,358.35,279.3,79.05,22.06,2024.0,4.0,April,2.0
100258,2024-09-19,2348,Monitor,South,Store,2,210.69,7.05,391.67,288.38,103.29,26.37,2024.0,9.0,September,3.0
100259,2024-09-08,2589,Laptop,South,Store,6,659.31,12.33,3468.1,2353.15,1114.95,32.15,2024.0,9.0,September,3.0
100260,2024-05-23,1596,Tablet,West,Online,5,337.53,24.89,1267.59,766.38,501.21,39.54,2024.0,5.0,May,2.0
100261,2024-12-11,3594,Tablet,North,Online,6,365.66,8.84,2000.01,1217.34,782.67,39.13,2024.0,12.0,December,4.0
100262,2024-04-21,3124,Smartphone,North,Store,6,532.36,15.49,2699.38,1708.08,991.3,36.72,2024.0,4.0,April,2.0
100264,2024-01-02,2944,Smartphone,South,Online,6,448.31,3.85,2586.3,2027.15,559.15,21.62,2024.0,1.0,January,1.0
100265,2024-10-30,1916,Smartphone,South,Online,3,442.5,20.17,1059.74,801.9,257.84,24.33,2024.0,10.0,October,4.0
100266,2024-09-10,3757,Laptop,West,Online,6,839.0,10.32,4514.49,3044.64,1469.85,32.56,2024.0,9.0,September,3.0
100267,2024-05-19,3534,Headphones,West,Store,7,106.68,12.51,653.34,459.52,193.82,29.67,2024.0,5.0,May,2.0
100268,2024-02-06,4870,Smartwatch,North,Online,4,199.81,16.07,670.8,522.33,148.47,22.13,2024.0,2.0,February,1.0
100269,2024-06-08,4160,Smartphone,West,Online,2,359.82,10.26,645.8,493.87,151.93,23.53,2024.0,6.0,June,2.0
100270,2024-01-09,3795,Mouse,East,Marketplace,6,32.05,8.13,176.67,140.71,35.96,20.35,2024.0,1.0,January,1.0
100271,2024-08-20,2256,Mouse,Unknown,Online,7,34.27,13.66,207.12,134.11,73.01,35.25,2024.0,8.0,August,3.0
100272,2024-04-08,4079,Tablet,North,Online,1,331.95,8.67,303.17,176.22,126.95,41.87,2024.0,4.0,April,2.0
100273,2024-05-26,4876,Tablet,North,Marketplace,7,398.0,10.85,2483.72,1625.79,857.93,34.54,2024.0,5.0,May,2.0
100274,2024-10-30,3598,Headphones,North,Online,1,95.93,2.71,93.33,63.22,30.11,32.26,2024.0,10.0,October,4.0
100275,2024-07-26,1976,Mouse,West,Marketplace,2,34.64,21.12,54.65,46.39,8.26,15.11,2024.0,7.0,July,3.0
100276,2024-05-10,2076,Monitor,South,Online,5,223.13,10.29,1000.85,641.49,359.36,35.91,2024.0,5.0,May,2.0
100277,2024-05-31,4727,Monitor,West,Online,5,242.16,2.07,1185.74,962.1,223.64,18.86,2024.0,5.0,May,2.0
100278,2024-02-23,3990,Headphones,West,Online,7,86.86,19.75,487.94,368.05,119.89,24.57,2024.0,2.0,February,1.0
100279,2024-04-29,3967,Smartwatch,South,Store,5,220.06,0.49,1094.91,686.4,408.51,37.31,2024.0,4.0,April,2.0
100280,2024-06-09,4468,Smartphone,West,Marketplace,5,494.44,14.98,2101.86,1456.49,645.37,30.7,2024.0,6.0,June,2.0
100281,2024-04-25,2245,Tablet,North,Marketplace,3,400.69,17.57,990.87,716.27,274.6,27.71,2024.0,4.0,April,2.0
100282,2024-03-15,2452,Headphones,North,Store,1,87.78,4.78,83.58,56.53,27.05,32.36,2024.0,3.0,March,1.0
100283,2024-04-22,4824,Mouse,East,Online,5,33.46,3.28,161.81,104.1,57.71,35.67,2024.0,4.0,April,2.0
100284,2024-04-13,2167,Headphones,South,Marketplace,7,92.73,2.85,630.61,410.41,220.2,34.92,2024.0,4.0,April,2.0
100285,2024-12-05,4933,Mouse,South,Marketplace,7,27.64,24.83,145.44,108.18,37.26,25.62,2024.0,12.0,December,4.0
100286,2024-09-10,3029,Tablet,East,Online,7,371.62,18.88,2110.21,1630.55,479.66,22.73,2024.0,9.0,September,3.0
100287,2024-08-14,1363,Monitor,West,Marketplace,5,220.11,7.82,1014.49,721.63,292.86,28.87,2024.0,8.0,August,3.0
100288,2024-04-21,3430,Headphones,South,Marketplace,6,84.76,8.39,465.89,393.07,72.82,15.63,2024.0,4.0,April,2.0
100289,2024-04-08,4633,Tablet,South,Store,7,435.52,16.22,2554.15,2002.55,551.6,21.6,2024.0,4.0,April,2.0
100290,2024-06-01,4349,Tablet,East,Online,4,341.7,11.44,1210.44,1004.27,206.17,17.03,2024.0,6.0,June,2.0
100291,2024-12-14,3319,Keyboard,East,Marketplace,4,50.97,6.78,190.06,135.54,54.52,28.69,2024.0,12.0,December,4.0
100292,2024-12-31,4086,Smartwatch,North,Online,7,185.79,1.43,1281.93,748.88,533.05,41.58,2024.0,12.0,December,4.0
100293,2024-12-03,3346,Mouse,West,Store,1,32.43,19.6,26.07,19.44,6.63,25.43,2024.0,12.0,December,4.0
100294,2024-07-12,4052,Keyboard,East,Online,6,59.41,22.21,277.29,224.38,52.91,19.08,2024.0,7.0,July,3.0
100295,2024-11-05,4536,Monitor,East,Marketplace,2,250.37,5.15,474.95,346.83,128.12,26.98,2024.0,11.0,November,4.0
100296,2024-06-11,4599,Tablet,West,Online,5,325.57,1.59,1601.97,1183.93,418.04,26.1,2024.0,6.0,June,2.0
100297,2024-07-26,1234,Tablet,West,Store,3,349.27,2.97,1016.69,867.27,149.42,14.7,2024.0,7.0,July,3.0
100298,2024-06-17,3623,Smartphone,North,Online,4,607.83,10.36,2179.44,1487.57,691.87,31.75,2024.0,6.0,June,2.0
100299,2024-06-09,2732,Mouse,North,Store,5,24.54,7.48,113.52,91.33,22.19,19.55,2024.0,6.0,June,2.0
100300,2024-03-08,1027,Smartwatch,West,Marketplace,2,195.9,1.84,384.59,277.46,107.13,27.86,2024.0,3.0,March,1.0
100301,2024-10-15,2495,Smartwatch,West,Marketplace,3,185.0,11.37,491.9,349.16,142.74,29.02,2024.0,10.0,October,4.0
100302,2024-10-03,1093,Smartphone,East,Online,4,549.22,5.1,2084.84,1294.21,790.63,37.92,2024.0,10.0,October,4.0
100303,2024-10-30,3665,Monitor,South,Online,6,243.89,1.67,1438.9,1136.04,302.86,21.05,2024.0,10.0,October,4.0
100304,2024-05-14,1309,Smartphone,East,Online,2,426.32,16.45,712.38,577.42,134.96,18.94,2024.0,5.0,May,2.0
100305,2024-07-13,1052,Tablet,North,Online,2,385.42,14.31,660.53,462.78,197.75,29.94,2024.0,7.0,July,3.0
100306,2024-05-07,1319,Mouse,West,Marketplace,6,26.49,12.594999999999999,138.92,100.1,38.82,27.94,2024.0,5.0,May,2.0
100307,2024-02-02,2993,Laptop,South,Store,3,643.68,7.56,1785.05,1325.83,459.22,25.73,2024.0,2.0,February,1.0
100308,2024-06-24,1181,Mouse,West,Online,3,30.18,3.4,87.46,57.04,30.42,34.78,2024.0,6.0,June,2.0
100309,2024-01-22,2593,Mouse,South,Online,4,28.52,9.0,103.81,87.06,16.75,16.14,2024.0,1.0,January,1.0
100310,2024-08-25,4192,Keyboard,West,Store,3,49.73,19.47,120.14,93.13,27.01,22.48,2024.0,8.0,August,3.0
100311,2024-06-06,4892,Laptop,South,Online,5,715.02,6.04,3359.16,2774.34,584.82,17.41,2024.0,6.0,June,2.0
100312,2024-02-07,3923,Laptop,West,Online,3,684.0,6.38,1921.08,1265.69,655.39,34.12,2024.0,2.0,February,1.0
100313,2024-08-17,4115,Laptop,West,Online,6,889.21,3.69,5138.39,4298.7,839.69,16.34,2024.0,8.0,August,3.0
100314,2024-12-30,1647,Mouse,East,Online,2,31.13,24.66,46.91,31.99,14.92,31.81,2024.0,12.0,December,4.0
100315,2024-02-20,4957,Monitor,East,Online,3,235.44,24.18,535.53,312.03,223.5,41.73,2024.0,2.0,February,1.0
100317,2024-10-09,2284,Headphones,South,Online,4,83.07,5.37,314.44,190.24,124.2,39.5,2024.0,10.0,October,4.0
100318,2024-01-27,3245,Smartphone,West,Marketplace,5,503.79,19.16,2036.32,1299.11,737.21,36.2,2024.0,1.0,January,1.0
100319,2024-08-13,3693,Monitor,North,Store,3,266.88,14.6,683.75,432.29,251.46,36.78,2024.0,8.0,August,3.0
100320,2024-10-03,4019,Headphones,West,Store,5,77.92,18.74,316.59,188.75,127.84,40.38,2024.0,10.0,October,4.0
100321,2024-10-12,3303,Mouse,Unknown,Online,3,26.32,21.51,61.98,51.49,10.49,16.92,2024.0,10.0,October,4.0
100322,2024-04-06,3025,Mouse,North,Online,5,32.36,12.594999999999999,141.42,120.91,20.51,14.5,2024.0,4.0,April,2.0
100323,2024-10-10,3780,Headphones,South,Online,7,86.67,22.84,468.12,371.49,96.63,20.64,2024.0,10.0,October,4.0
100324,2024-11-12,1336,Keyboard,South,Store,3,56.02,22.46,130.31,93.06,37.25,28.59,2024.0,11.0,November,4.0
100325,2024-10-30,2577,Keyboard,North,Store,3,52.69,13.68,136.45,95.38,41.07,30.1,2024.0,10.0,October,4.0
100326,2024-05-26,2526,Headphones,West,Marketplace,1,91.08,17.11,75.5,52.78,22.72,30.09,2024.0,5.0,May,2.0
100327,2024-01-04,1990,Smartwatch,East,Online,2,158.76,10.28,284.88,186.12,98.76,34.67,2024.0,1.0,January,1.0
100328,2024-02-04,3948,Keyboard,South,Online,4,42.22,16.38,141.22,105.96,35.26,24.97,2024.0,2.0,February,1.0
100329,2024-07-10,2279,Smartphone,South,Online,4,495.22,13.72,1709.1,1019.5,689.6,40.35,2024.0,7.0,July,3.0
100330,2024-02-18,1514,Smartphone,East,Online,1,559.28,8.07,514.15,393.04,121.11,23.56,2024.0,2.0,February,1.0
100331,2024-01-17,3030,Smartwatch,South,Online,3,218.38,8.07,602.27,435.96,166.31,27.61,2024.0,1.0,January,1.0
100332,2024-06-20,2974,Mouse,North,Marketplace,2,31.97,16.29,53.52,43.28,10.24,19.13,2024.0,6.0,June,2.0
100333,2024-08-07,1242,Keyboard,South,Online,5,48.91,23.92,186.05,158.59,27.46,14.76,2024.0,8.0,August,3.0
100334,2024-06-06,3197,Smartwatch,West,Marketplace,1,169.15,5.04,160.62,132.59,28.03,17.45,2024.0,6.0,June,2.0
100335,2024-02-15,2734,Laptop,North,Online,4,858.94,9.81,3098.71,2421.79,676.92,21.85,2024.0,2.0,February,1.0
100336,2024-01-06,4371,Smartwatch,South,Online,4,210.64,20.14,672.87,471.79,201.08,29.88,2024.0,1.0,January,1.0
100337,2024-04-08,3805,Headphones,West,Store,6,90.61,3.08,526.92,337.28,189.64,35.99,2024.0,4.0,April,2.0
100338,2024-08-20,4922,Smartphone,North,Online,7,577.44,24.85,3037.62,2327.19,710.43,23.39,2024.0,8.0,August,3.0
100339,2024-02-06,3668,Smartwatch,West,Marketplace,6,193.85,16.95,965.95,614.75,351.2,36.36,2024.0,2.0,February,1.0
100340,2024-10-06,3501,Tablet,South,Marketplace,4,351.01,22.77,1084.34,635.07,449.27,41.43,2024.0,10.0,October,4.0
100341,2024-12-14,4465,Keyboard,North,Store,3,53.94,20.95,127.92,94.73,33.19,25.95,2024.0,12.0,December,4.0
100342,2024-10-28,3260,Tablet,North,Marketplace,6,387.54,19.43,1873.45,1293.37,580.08,30.96,2024.0,10.0,October,4.0
100343,2024-06-29,1668,Keyboard,North,Online,5,56.57,0.82,280.53,231.51,49.02,17.47,2024.0,6.0,June,2.0
100344,2024-04-04,4610,Smartwatch,North,Online,5,145.19,10.16,652.19,496.19,156.0,23.92,2024.0,4.0,April,2.0
100345,2024-04-08,1594,Smartwatch,North,Marketplace,5,210.12,5.05,997.54,759.39,238.15,23.87,2024.0,4.0,April,2.0
100346,2024-07-06,4667,Smartphone,South,Online,3,556.56,21.78,1306.02,1045.57,260.45,19.94,2024.0,7.0,July,3.0
100347,2024-04-25,3179,Smartphone,North,Online,7,540.33,17.01,3138.94,2115.66,1023.28,32.6,2024.0,4.0,April,2.0
100348,2024-07-09,4401,Smartwatch,East,Online,4,222.13,2.68,864.71,733.55,131.16,15.17,2024.0,7.0,July,3.0
100349,2024-09-09,3660,Laptop,West,Online,6,677.32,8.99,3698.57,2374.38,1324.19,35.8,2024.0,9.0,September,3.0
100350,2024-06-09,1256,Keyboard,West,Store,7,47.96,1.73,329.91,271.86,58.05,17.6,2024.0,6.0,June,2.0
100351,2024-09-12,2503,Smartwatch,East,Online,7,201.42,18.5,1149.1,959.54,189.56,16.5,2024.0,9.0,September,3.0
100352,2024-11-18,1561,Keyboard,West,Online,6,50.01,10.46,268.67,158.77,109.9,40.91,2024.0,11.0,November,4.0
100353,2024-05-07,4985,Monitor,North,Online,4,288.0,5.86,1084.49,820.87,263.62,24.31,2024.0,5.0,May,2.0
100354,2024-01-18,3111,Mouse,North,Online,3,27.5,12.94,71.82,56.73,15.09,21.01,2024.0,1.0,January,1.0
100355,2024-10-07,2335,Laptop,South,Marketplace,2,685.33,1.05,1356.27,1148.84,207.43,15.29,2024.0,10.0,October,4.0
100356,2024-08-10,1407,Smartphone,West,Store,3,494.86,6.43,1389.12,903.44,485.68,34.96,2024.0,8.0,August,3.0
100357,2024-02-23,3850,Tablet,West,Online,3,347.16,4.38,995.86,734.25,261.61,26.27,2024.0,2.0,February,1.0
100358,2024-02-27,4177,Smartphone,East,Online,4,497.0,23.27,1525.39,1215.0,310.39,20.35,2024.0,2.0,February,1.0
100359,2024-11-18,4689,Headphones,South,Online,5,82.32,9.43,372.79,231.71,141.08,37.84,2024.0,11.0,November,4.0
100360,2024-12-25,2861,Mouse,East,Online,7,28.7,14.61,171.55,140.46,31.09,18.12,2024.0,12.0,December,4.0
100361,2024-06-22,3063,Smartphone,North,Online,4,422.92,12.57,1479.04,1024.96,454.08,30.7,2024.0,6.0,June,2.0
100362,2024-10-06,2711,Keyboard,South,Online,6,58.33,16.48,292.3,221.89,70.41,24.09,2024.0,10.0,October,4.0
100363,2024-04-23,1259,Smartphone,South,Online,2,492.81,6.98,916.82,542.56,374.26,40.82,2024.0,4.0,April,2.0
100364,2024-10-14,1723,Smartwatch,North,Store,1,186.51,3.02,180.88,116.2,64.68,35.76,2024.0,10.0,October,4.0
100365,2024-12-07,4484,Keyboard,North,Store,6,46.99,2.04,276.19,197.18,79.01,28.61,2024.0,12.0,December,4.0
100366,2024-05-30,2283,Keyboard,West,Store,1,44.94,4.83,42.77,28.27,14.5,33.9,2024.0,5.0,May,2.0
100367,2024-05-06,1614,Laptop,East,Store,3,741.54,12.07,1956.11,1659.15,296.96,15.18,2024.0,5.0,May,2.0
100368,2024-06-03,4332,Smartphone,South,Online,1,617.02,5.9,580.62,465.99,114.63,19.74,2024.0,6.0,June,2.0
100369,2024-09-29,4928,Laptop,South,Online,7,886.86,10.85,5534.45,4550.24,984.21,17.78,2024.0,9.0,September,3.0
100370,2024-04-13,2695,Tablet,West,Store,6,320.75,0.73,1910.45,1357.47,552.98,28.95,2024.0,4.0,April,2.0
100371,2024-10-25,4117,Tablet,South,Online,5,328.03,15.69,1382.81,985.43,397.38,28.74,2024.0,10.0,October,4.0
100372,2024-09-02,2979,Mouse,Unknown,Online,4,30.61,21.95,95.56,76.97,18.59,19.45,2024.0,9.0,September,3.0
100373,2024-06-24,1813,Keyboard,South,Marketplace,2,37.4,1.19,73.91,50.89,23.02,31.15,2024.0,6.0,June,2.0
100374,2024-02-08,2787,Smartwatch,East,Store,2,176.64,5.45,334.03,238.7,95.33,28.54,2024.0,2.0,February,1.0
100375,2024-06-18,1331,Smartwatch,North,Online,2,195.08,7.94,359.18,261.47,97.71,27.2,2024.0,6.0,June,2.0
100376,2024-09-03,3213,Tablet,South,Online,6,350.07,7.18,1949.61,1462.2,487.41,25.0,2024.0,9.0,September,3.0
100377,2024-01-26,2217,Mouse,South,Store,6,23.16,1.01,137.56,104.82,32.74,23.8,2024.0,1.0,January,1.0
100378,2024-12-20,2545,Smartphone,South,Online,4,405.89,2.66,1580.37,1217.8,362.57,22.94,2024.0,12.0,December,4.0
100379,2024-11-01,4473,Mouse,South,Online,5,24.85,22.81,95.91,67.55,28.36,29.57,2024.0,11.0,November,4.0
100380,2024-01-13,2398,Mouse,East,Store,2,29.72,17.78,48.87,32.38,16.49,33.74,2024.0,1.0,January,1.0
100381,2024-11-11,4137,Smartphone,West,Online,1,467.84,23.96,355.75,297.98,57.77,16.24,2024.0,11.0,November,4.0
100382,2024-11-08,1387,Laptop,West,Online,5,890.15,11.01,3960.72,3214.0,746.72,18.85,2024.0,11.0,November,4.0
100383,2024-02-05,2519,Laptop,East,Online,5,629.72,21.98,2456.54,1427.23,1029.31,41.9,2024.0,2.0,February,1.0
100384,2024-06-21,2974,Keyboard,South,Marketplace,6,63.1,20.41,301.33,218.03,83.3,27.64,2024.0,6.0,June,2.0
100385,2024-01-20,4765,Smartwatch,West,Marketplace,6,162.57,21.87,762.1,500.59,261.51,34.31,2024.0,1.0,January,1.0
100386,2024-11-16,4487,Keyboard,West,Marketplace,5,71.61,0.98,354.54,269.45,85.09,24.0,2024.0,11.0,November,4.0
100387,2024-09-20,2818,Smartphone,West,Online,2,561.32,16.31,939.54,677.13,262.41,27.93,2024.0,9.0,September,3.0
100388,2024-05-21,2815,Smartphone,North,Marketplace,5,381.65,14.17,1637.85,959.71,678.14,41.4,2024.0,5.0,May,2.0
100389,2024-05-22,4102,Monitor,North,Marketplace,6,275.05,13.63,1425.36,1117.16,308.2,21.62,2024.0,5.0,May,2.0
100391,2024-12-19,3376,Headphones,West,Online,1,94.46,19.9,75.66,49.4,26.26,34.71,2024.0,12.0,December,4.0
100392,2024-11-17,2516,Smartwatch,East,Store,6,189.75,24.2,862.98,508.24,354.74,41.11,2024.0,11.0,November,4.0
100393,2024-10-14,2241,Tablet,West,Marketplace,1,344.66,20.72,273.25,221.85,51.4,18.81,2024.0,10.0,October,4.0
100394,2024-08-02,1320,Keyboard,West,Marketplace,1,53.33,21.76,41.73,30.97,10.76,25.78,2024.0,8.0,August,3.0
100395,2024-12-07,4990,Mouse,South,Online,6,25.78,12.1,135.96,97.32,38.64,28.42,2024.0,12.0,December,4.0
100396,2024-02-20,1399,Tablet,South,Marketplace,6,340.96,17.27,1692.46,1301.96,390.5,23.07,2024.0,2.0,February,1.0
100397,2024-06-01,2915,Headphones,East,Online,1,71.82,10.39,64.36,43.55,20.81,32.33,2024.0,6.0,June,2.0
100398,2024-07-04,1105,Tablet,South,Online,5,339.61,9.01,1545.06,1142.53,402.53,26.05,2024.0,7.0,July,3.0
100399,2024-03-03,1696,Smartwatch,West,Marketplace,5,194.45,22.38,754.66,490.36,264.3,35.02,2024.0,3.0,March,1.0
100400,2024-07-08,4065,Smartwatch,South,Marketplace,7,214.12,22.63,1159.65,693.04,466.61,40.24,2024.0,7.0,July,3.0
100401,2024-05-04,1330,Smartwatch,West,Store,2,223.89,17.06,371.39,273.79,97.6,26.28,2024.0,5.0,May,2.0
100402,2024-05-29,1660,Headphones,West,Marketplace,7,84.87,20.95,469.63,301.48,168.15,35.8,2024.0,5.0,May,2.0
100403,2024-11-09,4689,Laptop,North,Store,1,648.67,9.01,590.22,466.29,123.93,21.0,2024.0,11.0,November,4.0
100404,2024-02-27,4119,Mouse,North,Online,3,29.81,10.84,79.74,56.33,23.41,29.36,2024.0,2.0,February,1.0
100405,2024-12-07,3647,Smartwatch,East,Marketplace,1,186.31,20.53,148.06,96.26,51.8,34.99,2024.0,12.0,December,4.0
100406,2024-10-31,1821,Laptop,North,Marketplace,4,868.59,9.95,3128.66,2347.52,781.14,24.97,2024.0,10.0,October,4.0
100407,2024-06-28,2973,Smartwatch,East,Online,3,209.96,1.0,623.58,382.04,241.54,38.73,2024.0,6.0,June,2.0
100408,2024-06-18,3689,Monitor,North,Online,4,246.7,8.83,899.67,713.59,186.08,20.68,2024.0,6.0,June,2.0
100409,2024-11-21,2794,Headphones,South,Online,3,100.51,9.96,271.5,191.85,79.65,29.34,2024.0,11.0,November,4.0
100410,2024-09-27,3362,Tablet,North,Marketplace,6,338.13,3.87,1950.27,1574.99,375.28,19.24,2024.0,9.0,September,3.0
100411,2024-02-23,4219,Monitor,South,Marketplace,2,258.05,8.6,471.72,291.83,179.89,38.13,2024.0,2.0,February,1.0
100412,2024-04-10,1462,Mouse,North,Marketplace,7,28.18,23.36,151.18,103.88,47.3,31.29,2024.0,4.0,April,2.0
100413,2024-09-20,2608,Smartwatch,West,Online,5,179.25,21.46,703.91,443.73,260.18,36.96,2024.0,9.0,September,3.0
100414,2024-02-22,3534,Mouse,South,Store,2,22.55,11.15,40.07,23.93,16.14,40.28,2024.0,2.0,February,1.0
100415,2024-02-29,2676,Keyboard,West,Marketplace,3,55.67,17.75,137.37,116.42,20.95,15.25,2024.0,2.0,February,1.0
100416,2024-04-17,3458,Smartwatch,West,Online,1,192.95,3.8,185.62,145.43,40.19,21.65,2024.0,4.0,April,2.0
100417,2024-01-05,3075,Smartphone,West,Store,2,511.45,18.81,830.49,557.37,273.12,32.89,2024.0,1.0,January,1.0
100418,2024-04-12,4101,Laptop,South,Store,3,790.87,11.89,2090.51,1356.51,734.0,35.11,2024.0,4.0,April,2.0
100419,2024-07-14,1271,Keyboard,West,Store,1,61.6,18.06,50.48,32.16,18.32,36.29,2024.0,7.0,July,3.0
100421,2024-12-30,3549,Keyboard,North,Marketplace,3,58.98,5.82,166.64,101.44,65.2,39.13,2024.0,12.0,December,4.0
100422,2024-12-15,4325,Tablet,West,Online,4,376.14,20.87,1190.56,724.85,465.71,39.12,2024.0,12.0,December,4.0
100423,2024-02-16,1385,Laptop,North,Online,4,846.87,14.3,2903.07,2225.25,677.82,23.35,2024.0,2.0,February,1.0
